Klatka,Biodro_X,Biodro_Y,Kolano_X,Kolano_Y,Kostka_X,Kostka_Y
1032,558.1074829101562,814.2398681640625,557.7764892578125,1064.286865234375,806.0648803710938,1239.457763671875
1033,585.6216430664062,809.0032348632812,549.8408813476562,1067.9881591796875,766.6531372070312,1264.6817626953125
1034,583.7880249023438,792.7774658203125,514.1171875,1084.59814453125,716.7875366210938,1310.520751953125
1035,578.9210205078125,786.3305053710938,480.6087646484375,1062.47314453125,658.940673828125,1294.492919921875
1036,585.7894287109375,778.3917846679688,474.9882507324219,1050.3609619140625,587.27490234375,1291.4637451171875
1037,573.3806762695312,767.5404052734375,473.49188232421875,1053.763427734375,531.89208984375,1319.1365966796875
1038,570.2977905273438,755.9512939453125,475.1426086425781,1063.9786376953125,476.03521728515625,1347.8109130859375
1039,585.9537963867188,758.1879272460938,473.1160583496094,1073.4520263671875,440.3130798339844,1357.05322265625
1040,588.3231811523438,766.2589111328125,465.835693359375,1099.302734375,440.92657470703125,1359.61376953125
1041,580.4262084960938,772.603515625,461.3116455078125,1115.3873291015625,473.45599365234375,1354.873291015625
1042,562.1248168945312,788.1207885742188,446.113037109375,1141.46337890625,513.9033203125,1357.103759765625
1043,544.7089233398438,823.4714965820312,452.45086669921875,1155.9002685546875,562.6984252929688,1359.529541015625
1044,549.8285522460938,813.5747680664062,463.4849853515625,1152.3880615234375,627.5685424804688,1357.423828125
1045,545.2802734375,831.07177734375,513.4224853515625,1121.1251220703125,715.31787109375,1353.7147216796875
1046,544.0339965820312,808.1078491210938,520.218505859375,1103.908447265625,734.3508911132812,1351.6556396484375
1047,575.9669189453125,787.4489135742188,583.6534423828125,1109.906982421875,783.0073852539062,1380.5029296875
1048,565.1099853515625,756.1044311523438,639.267578125,1084.928955078125,854.2977905273438,1368.9075927734375
1049,558.1482543945312,729.1251220703125,674.710693359375,1069.625,859.1083374023438,1352.57275390625
1050,541.3961181640625,738.7702026367188,685.51708984375,1050.507568359375,893.316162109375,1320.6624755859375
1051,550.56396484375,755.3087768554688,681.0384521484375,1033.16259765625,892.4677734375,1296.076171875
1052,543.39697265625,771.1785888671875,671.92236328125,1051.165283203125,903.839599609375,1281.2794189453125
1053,534.1431884765625,792.0040893554688,639.59912109375,1062.2926025390625,883.3844604492188,1259.8646240234375
1054,528.5147094726562,808.5133666992188,613.2495727539062,1079.4039306640625,858.132568359375,1261.31884765625
1055,527.2348022460938,822.7667236328125,569.45654296875,1074.18017578125,815.6407470703125,1245.4945068359375
1056,558.8457641601562,812.370849609375,552.658203125,1072.9141845703125,780.9911499023438,1259.912841796875
1057,576.6539306640625,785.1893920898438,521.7520751953125,1074.6285400390625,723.3403930664062,1304.9036865234375
1058,559.4044799804688,779.1239013671875,470.69781494140625,1056.85107421875,665.3778076171875,1293.7073974609375
1059,554.5414428710938,771.2898559570312,464.39410400390625,1057.0174560546875,590.061767578125,1302.9466552734375
1060,537.7778930664062,759.4423828125,449.96697998046875,1056.234130859375,533.8970947265625,1327.13427734375
1061,539.0601806640625,751.9134521484375,452.88372802734375,1067.762939453125,473.31500244140625,1351.230224609375
1062,563.6524047851562,747.4369506835938,451.5716247558594,1076.4296875,425.8545227050781,1373.771728515625
1063,578.5594482421875,749.53271484375,444.1798095703125,1095.8560791015625,419.3791809082031,1373.718017578125
1064,563.6823120117188,770.8363647460938,438.18695068359375,1122.26953125,456.86077880859375,1372.89111328125
1065,544.096435546875,787.8710327148438,425.1927185058594,1148.832275390625,487.6999816894531,1373.980224609375
1066,526.109130859375,818.3650512695312,406.76031494140625,1159.7384033203125,548.05810546875,1345.2171630859375
1067,549.73779296875,817.253173828125,430.1575012207031,1154.510009765625,602.8555908203125,1355.575927734375
1068,580.0411376953125,823.8429565429688,480.99639892578125,1135.605224609375,702.0880737304688,1369.031982421875
1069,585.6055297851562,795.2611694335938,491.95599365234375,1101.35498046875,733.1980590820312,1346.8060302734375
1070,606.0149536132812,785.795654296875,560.3828735351562,1112.4439697265625,777.174560546875,1383.230712890625
1071,606.046142578125,759.50244140625,631.8988037109375,1094.667236328125,840.103271484375,1389.08544921875
1072,586.2599487304688,737.1224365234375,662.7340698242188,1064.16796875,866.4100341796875,1345.82275390625
1073,566.1964111328125,734.2344360351562,681.01171875,1043.886474609375,860.3259887695312,1335.289794921875
1074,566.6981201171875,745.3011474609375,689.4047241210938,1031.67919921875,882.1279907226562,1306.00341796875
1075,573.8706665039062,753.1314697265625,675.623291015625,1038.4193115234375,895.015380859375,1287.771240234375
1076,565.2448120117188,775.2555541992188,641.0204467773438,1055.7066650390625,878.307861328125,1271.8699951171875
1077,572.439208984375,790.264404296875,616.5427856445312,1069.569580078125,859.7695922851562,1268.2767333984375
1078,566.26025390625,792.8450317382812,585.9856567382812,1078.48193359375,837.677490234375,1256.921630859375
1079,576.7371826171875,803.142578125,554.9154663085938,1069.9962158203125,784.2940673828125,1270.3150634765625
1080,579.7637329101562,791.848388671875,526.0401000976562,1085.555419921875,745.7089233398438,1315.5091552734375
1081,572.1897583007812,782.6387939453125,491.23052978515625,1065.40869140625,691.8839721679688,1296.324462890625
1082,577.1394653320312,773.1990966796875,473.592041015625,1049.2275390625,603.7723999023438,1292.6949462890625
1083,556.1834106445312,757.2213134765625,472.6040344238281,1052.29833984375,558.4668579101562,1329.0931396484375
1084,559.571533203125,743.4805297851562,479.07037353515625,1055.0037841796875,497.6554870605469,1358.0423583984375
1085,572.2636108398438,744.6350708007812,472.3775329589844,1066.60205078125,455.3616027832031,1361.0323486328125
1086,580.839111328125,752.3192749023438,464.1429748535156,1089.08154296875,447.7575988769531,1365.0316162109375
1087,582.5562744140625,762.257568359375,456.0661926269531,1108.477294921875,468.9522705078125,1362.218994140625
1088,578.0135498046875,777.1173706054688,444.01666259765625,1138.9376220703125,498.9693603515625,1369.255615234375
1089,552.2652587890625,812.2849731445312,423.0032043457031,1156.052490234375,543.54052734375,1348.2950439453125
1090,561.2774047851562,814.573974609375,440.25933837890625,1160.0159912109375,588.342529296875,1354.2362060546875
1091,592.9806518554688,822.6451416015625,500.8273620605469,1143.328369140625,715.4022216796875,1361.409912109375
1092,597.0908813476562,803.5292358398438,506.0607604980469,1097.8265380859375,747.5278930664062,1318.5814208984375
1093,615.7415771484375,779.06982421875,554.2152099609375,1100.219970703125,756.7163696289062,1369.1240234375
1094,619.6631469726562,755.9489135742188,629.2431030273438,1086.453125,831.6259155273438,1374.4420166015625
1095,604.7700805664062,741.1820068359375,666.8712158203125,1061.29150390625,868.5348510742188,1340.3182373046875
1096,587.7139892578125,728.7650756835938,680.808349609375,1037.483642578125,865.9742431640625,1327.2806396484375
1097,581.4879150390625,743.9606323242188,699.988525390625,1031.2169189453125,893.363525390625,1297.9840087890625
1098,587.8873901367188,753.4093627929688,689.7918090820312,1032.134521484375,903.20751953125,1275.561279296875
1099,577.3690795898438,767.9533081054688,662.7277221679688,1047.822021484375,893.9923706054688,1264.0340576171875
1100,580.4923095703125,780.3865356445312,627.7686767578125,1058.6190185546875,881.7821044921875,1246.5079345703125
1101,575.93115234375,793.1014404296875,603.8955078125,1072.953125,855.7452392578125,1245.8031005859375
1102,588.7743530273438,796.3793334960938,564.0380249023438,1074.738037109375,800.8239135742188,1264.6748046875
1103,590.2559204101562,794.1395874023438,537.5402221679688,1090.464111328125,749.56640625,1307.5509033203125
1104,593.5640258789062,784.9215698242188,510.9709167480469,1072.5205078125,711.6159057617188,1303.5838623046875
1105,587.729736328125,778.9144287109375,480.44451904296875,1059.6834716796875,624.8353881835938,1297.383544921875
1106,577.6521606445312,765.1801147460938,480.9088439941406,1053.5682373046875,569.8342895507812,1323.9288330078125
1107,572.56982421875,752.5618896484375,479.9144287109375,1056.615234375,502.0779724121094,1356.16748046875
1108,589.82080078125,745.0927734375,483.8611755371094,1062.1602783203125,459.2574462890625,1363.72998046875
1109,591.9131469726562,748.7395629882812,467.5086669921875,1079.1322021484375,449.0475769042969,1356.4658203125
1110,590.646240234375,765.1040649414062,457.24365234375,1105.6429443359375,466.9130859375,1354.0709228515625
1111,586.9971923828125,779.099853515625,445.55657958984375,1133.56591796875,501.53594970703125,1354.728515625
1112,567.7928466796875,807.6920166015625,431.60028076171875,1154.048583984375,532.5338745117188,1343.0245361328125
1113,553.9489135742188,822.19482421875,435.87615966796875,1164.126220703125,580.8114624023438,1342.0849609375
1114,589.0865478515625,825.4437255859375,497.93548583984375,1143.739990234375,704.0059814453125,1356.626220703125
1115,586.3782348632812,812.0980224609375,501.58978271484375,1105.405517578125,731.0563354492188,1326.5406494140625
1116,625.1856689453125,787.1262817382812,527.1348266601562,1103.8988037109375,739.3892211914062,1363.478759765625
1117,623.1416015625,767.6329345703125,613.1721801757812,1096.9088134765625,823.5377197265625,1384.9932861328125
